"TimeStamp_1","YYYY","MM","DD","hh","mm","WDIR","WSPD","rWSPD","Fetch","SWHft"
"2010-12-04 08:00:00",2010,12,4,8,0,310,9.8,8.8,25749.44,2.624672
"2010-12-04 09:00:00",2010,12,4,9,0,320,9.8,9.8,25749.44,2.296588
"2010-12-04 10:00:00",2010,12,4,10,0,330,10.8,9.8,25749.44,2.296588
"2010-12-04 11:00:00",2010,12,4,11,0,330,10.8,10.8,25749.44,2.624672
"2010-12-04 12:00:00",2010,12,4,12,0,320,9.8,10.8,25749.44,2.952756
"2010-12-04 13:00:00",2010,12,4,13,0,320,10.3,9.8,25749.44,2.952756
"2010-12-04 14:00:00",2010,12,4,14,0,320,10.3,10.3,25749.44,2.952756
"2010-12-04 15:00:00",2010,12,4,15,0,310,9.8,10.3,25749.44,2.952756
"2010-12-04 16:00:00",2010,12,4,16,0,300,10.3,9.8,25749.44,2.952756
"2010-12-04 17:00:00",2010,12,4,17,0,300,9.3,10.3,25749.44,2.952756
"2010-12-04 18:00:00",2010,12,4,18,0,290,9.8,9.3,25749.44,2.952756
"2010-12-04 19:00:00",2010,12,4,19,0,290,9.8,9.8,25749.44,2.952756
"2010-12-04 20:00:00",2010,12,4,20,0,290,10.3,9.8,25749.44,2.952756
"2010-12-04 21:00:00",2010,12,4,21,0,300,9.8,10.3,25749.44,2.624672
"2010-12-04 22:00:00",2010,12,4,22,0,320,9.3,9.8,25749.44,2.952756
"2010-12-04 23:00:00",2010,12,4,23,0,310,9.3,9.3,25749.44,2.952756
"2010-12-05",2010,12,5,0,0,320,9.8,9.3,25749.44,2.624672
"2010-12-05 01:00:00",2010,12,5,1,0,320,7.7,9.8,25749.44,2.296588
"2010-12-05 02:00:00",2010,12,5,2,0,320,9.3,7.7,25749.44,2.296588
"2010-12-05 03:00:00",2010,12,5,3,0,310,9.3,9.3,25749.44,2.296588
"2010-12-05 04:00:00",2010,12,5,4,0,300,8.2,9.3,25749.44,2.624672
"2010-12-05 05:00:00",2010,12,5,5,0,290,8.2,8.2,25749.44,2.296588
"2010-12-05 06:00:00",2010,12,5,6,0,290,8.2,8.2,25749.44,1.968504
"2010-12-05 07:00:00",2010,12,5,7,0,300,8.2,8.2,25749.44,1.968504
"2010-12-05 08:00:00",2010,12,5,8,0,300,8.8,8.2,25749.44,1.968504
"2010-12-05 09:00:00",2010,12,5,9,0,310,9.8,8.8,25749.44,1.968504
"2010-12-05 10:00:00",2010,12,5,10,0,310,9.3,9.8,25749.44,2.296588
"2010-12-05 11:00:00",2010,12,5,11,0,320,9.3,9.3,25749.44,1.968504
"2010-12-05 12:00:00",2010,12,5,12,0,310,9.8,9.3,25749.44,2.296588
"2010-12-05 13:00:00",2010,12,5,13,0,310,9.8,9.8,25749.44,1.968504
"2010-12-05 14:00:00",2010,12,5,14,0,310,9.8,9.8,25749.44,2.624672
"2010-12-05 15:00:00",2010,12,5,15,0,310,8.8,9.8,25749.44,2.624672
"2010-12-05 16:00:00",2010,12,5,16,0,300,7.7,8.8,25749.44,2.624672
"2010-12-05 17:00:00",2010,12,5,17,0,320,8.8,7.7,25749.44,2.624672
"2010-12-05 18:00:00",2010,12,5,18,0,300,9.8,8.8,25749.44,2.624672
"2010-12-05 19:00:00",2010,12,5,19,0,300,9.8,9.8,25749.44,2.952756
"2010-12-05 20:00:00",2010,12,5,20,0,300,9.3,9.8,25749.44,2.624672
"2010-12-05 21:00:00",2010,12,5,21,0,280,10.8,9.3,25749.44,2.952756
"2010-12-05 22:00:00",2010,12,5,22,0,300,8.8,10.8,25749.44,2.952756
"2010-12-05 23:00:00",2010,12,5,23,0,290,8.8,8.8,25749.44,2.624672
"2010-12-06",2010,12,6,0,0,290,9.3,8.8,25749.44,2.952756
"2010-12-06 01:00:00",2010,12,6,1,0,290,10.3,9.3,25749.44,3.28084
"2010-12-06 02:00:00",2010,12,6,2,0,300,9.8,10.3,25749.44,3.28084
"2010-12-06 03:00:00",2010,12,6,3,0,290,10.3,9.8,25749.44,3.608924
"2010-12-06 04:00:00",2010,12,6,4,0,270,10.3,10.3,25749.44,3.937008
"2010-12-06 05:00:00",2010,12,6,5,0,280,10.8,10.3,25749.44,4.265092
"2010-12-06 06:00:00",2010,12,6,6,0,270,10.3,10.8,25749.44,4.265092
"2010-12-06 07:00:00",2010,12,6,7,0,280,11.3,10.3,25749.44,4.265092
"2010-12-06 08:00:00",2010,12,6,8,0,270,11.8,11.3,25749.44,3.937008
"2010-12-06 09:00:00",2010,12,6,9,0,270,11.3,11.8,25749.44,4.265092
"2010-12-06 10:00:00",2010,12,6,10,0,270,11.3,11.3,25749.44,4.593176
"2010-12-06 11:00:00",2010,12,6,11,0,280,10.8,11.3,25749.44,4.593176
"2010-12-06 12:00:00",2010,12,6,12,0,290,10.8,10.8,25749.44,3.937008
"2010-12-06 13:00:00",2010,12,6,13,0,290,10.3,10.8,25749.44,4.265092
"2010-12-06 14:00:00",2010,12,6,14,0,280,10.8,10.3,25749.44,4.265092
"2010-12-06 15:00:00",2010,12,6,15,0,290,9.3,10.8,25749.44,3.937008
"2010-12-06 16:00:00",2010,12,6,16,0,280,9.8,9.3,25749.44,3.937008
"2010-12-06 17:00:00",2010,12,6,17,0,270,10.8,9.8,25749.44,3.937008
"2010-12-06 18:00:00",2010,12,6,18,0,270,10.3,10.8,25749.44,4.265092
"2010-12-06 19:00:00",2010,12,6,19,0,270,10.8,10.3,25749.44,4.92126
"2010-12-06 20:00:00",2010,12,6,20,0,270,11.8,10.8,25749.44,4.265092
"2010-12-06 21:00:00",2010,12,6,21,0,260,11.3,11.8,25749.44,4.593176
"2010-12-06 22:00:00",2010,12,6,22,0,270,12.9,11.3,25749.44,4.92126
"2010-12-06 23:00:00",2010,12,6,23,0,280,12.4,12.9,25749.44,4.92126
"2010-12-07",2010,12,7,0,0,270,12.4,12.4,25749.44,4.593176
"2010-12-07 01:00:00",2010,12,7,1,0,280,11.3,12.4,25749.44,5.577428
"2010-12-07 02:00:00",2010,12,7,2,0,280,11.3,11.3,25749.44,5.249344
"2010-12-07 03:00:00",2010,12,7,3,0,280,11.8,11.3,25749.44,5.249344
"2010-12-07 04:00:00",2010,12,7,4,0,270,11.8,11.8,25749.44,4.92126
"2010-12-07 05:00:00",2010,12,7,5,0,270,11.8,11.8,25749.44,5.249344
"2010-12-07 06:00:00",2010,12,7,6,0,260,12.4,11.8,25749.44,4.92126
"2010-12-07 07:00:00",2010,12,7,7,0,260,12.9,12.4,25749.44,5.249344
"2010-12-07 08:00:00",2010,12,7,8,0,270,12.9,12.9,25749.44,5.249344
"2010-12-07 09:00:00",2010,12,7,9,0,260,11.8,12.9,25749.44,5.249344
"2010-12-07 10:00:00",2010,12,7,10,0,270,12.4,11.8,25749.44,4.92126
"2010-12-07 11:00:00",2010,12,7,11,0,280,11.3,12.4,25749.44,4.92126
"2010-12-07 12:00:00",2010,12,7,12,0,280,10.8,11.3,25749.44,4.265092
"2010-12-07 13:00:00",2010,12,7,13,0,280,10.8,10.8,25749.44,4.265092
"2010-12-07 14:00:00",2010,12,7,14,0,280,11.3,10.8,25749.44,4.92126
"2010-12-07 15:00:00",2010,12,7,15,0,280,10.8,11.3,25749.44,4.593176
"2010-12-07 16:00:00",2010,12,7,16,0,290,10.8,10.8,25749.44,4.92126
"2010-12-07 17:00:00",2010,12,7,17,0,280,10.3,10.8,25749.44,4.593176
"2010-12-07 18:00:00",2010,12,7,18,0,280,10.3,10.3,25749.44,4.265092
"2010-12-07 19:00:00",2010,12,7,19,0,280,10.8,10.3,25749.44,4.265092
"2010-12-07 20:00:00",2010,12,7,20,0,280,10.3,10.8,25749.44,3.937008
"2010-12-07 21:00:00",2010,12,7,21,0,280,10.8,10.3,25749.44,3.937008
"2010-12-07 22:00:00",2010,12,7,22,0,280,11.3,10.8,25749.44,4.265092
"2010-12-07 23:00:00",2010,12,7,23,0,280,11.3,11.3,25749.44,3.937008
"2010-12-08",2010,12,8,0,0,290,10.3,11.3,25749.44,3.937008
"2010-12-08 01:00:00",2010,12,8,1,0,290,9.8,10.3,25749.44,3.937008
"2010-12-08 02:00:00",2010,12,8,2,0,290,9.3,9.8,25749.44,3.937008
"2010-12-08 03:00:00",2010,12,8,3,0,290,8.8,9.3,25749.44,3.608924
"2010-12-08 04:00:00",2010,12,8,4,0,280,9.8,8.8,25749.44,3.28084
"2010-12-08 05:00:00",2010,12,8,5,0,280,9.8,9.8,25749.44,3.937008
"2010-12-08 06:00:00",2010,12,8,6,0,270,10.3,9.8,25749.44,4.265092
"2010-12-08 07:00:00",2010,12,8,7,0,270,10.3,10.3,25749.44,4.265092
"2010-12-08 08:00:00",2010,12,8,8,0,270,10.8,10.3,25749.44,3.937008
"2010-12-08 09:00:00",2010,12,8,9,0,270,10.8,10.8,25749.44,4.265092
"2010-12-08 10:00:00",2010,12,8,10,0,280,10.3,10.8,25749.44,3.937008
"2010-12-08 11:00:00",2010,12,8,11,0,280,10.3,10.3,25749.44,4.593176
"2010-12-08 12:00:00",2010,12,8,12,0,280,9.8,10.3,25749.44,3.937008
"2010-12-08 13:00:00",2010,12,8,13,0,290,9.8,9.8,25749.44,3.937008
"2010-12-08 14:00:00",2010,12,8,14,0,290,9.3,9.8,25749.44,3.608924
"2010-12-08 15:00:00",2010,12,8,15,0,300,9.8,9.3,25749.44,3.28084
"2010-12-08 16:00:00",2010,12,8,16,0,300,7.7,9.8,25749.44,3.28084
"2010-12-08 17:00:00",2010,12,8,17,0,300,11.5903531438438,7.7,25749.44,2.29849560537074
"2010-12-08 18:00:00",2010,12,8,18,0,290,8.2,11.5903531438438,25749.44,2.952756
"2010-12-08 19:00:00",2010,12,8,19,0,290,9.3,8.2,25749.44,2.952756
"2010-12-08 20:00:00",2010,12,8,20,0,290,9.3,9.3,25749.44,2.952756
"2010-12-08 21:00:00",2010,12,8,21,0,290,10.3,9.3,25749.44,3.28084
"2010-12-08 22:00:00",2010,12,8,22,0,280,9.8,10.3,25749.44,3.28084
"2010-12-08 23:00:00",2010,12,8,23,0,280,9.3,9.8,25749.44,3.28084
"2010-12-09",2010,12,9,0,0,280,10.3,9.3,25749.44,2.952756
"2010-12-09 01:00:00",2010,12,9,1,0,280,9.8,10.3,25749.44,2.952756
"2010-12-09 02:00:00",2010,12,9,2,0,290,9.3,9.8,25749.44,2.952756
"2010-12-09 03:00:00",2010,12,9,3,0,300,9.3,9.3,25749.44,3.28084
"2010-12-09 04:00:00",2010,12,9,4,0,290,9.3,9.3,25749.44,2.952756
"2010-12-09 05:00:00",2010,12,9,5,0,300,8.8,9.3,25749.44,2.952756
"2010-12-09 06:00:00",2010,12,9,6,0,280,7.7,8.8,25749.44,2.952756
"2010-12-09 07:00:00",2010,12,9,7,0,280,8.2,7.7,25749.44,2.952756
"2010-12-09 08:00:00",2010,12,9,8,0,290,10.3,8.2,25749.44,2.952756
"2010-12-09 09:00:00",2010,12,9,9,0,280,9.3,10.3,25749.44,3.28084
"2010-12-09 10:00:00",2010,12,9,10,0,290,9.8,9.3,25749.44,3.28084
"2010-12-09 11:00:00",2010,12,9,11,0,290,9.3,9.8,25749.44,3.608924
"2010-12-09 12:00:00",2010,12,9,12,0,290,8.8,9.3,25749.44,3.28084
"2010-12-09 13:00:00",2010,12,9,13,0,300,7.7,8.8,25749.44,2.952756
"2010-12-09 14:00:00",2010,12,9,14,0,310,7.7,7.7,25749.44,2.624672
"2010-12-09 15:00:00",2010,12,9,15,0,310,6.7,7.7,64373.6,2.296588
"2010-12-09 16:00:00",2010,12,9,16,0,310,8.8,6.7,64373.6,2.296588
"2010-12-09 17:00:00",2010,12,9,17,0,310,7.7,8.8,64373.6,1.968504
"2010-12-09 18:00:00",2010,12,9,18,0,310,7.2,7.7,64373.6,1.968504
"2010-12-09 19:00:00",2010,12,9,19,0,290,8.8,7.2,64373.6,2.296588
"2010-12-09 20:00:00",2010,12,9,20,0,290,7.7,8.8,64373.6,2.624672
"2010-12-09 21:00:00",2010,12,9,21,0,300,7.7,7.7,64373.6,2.624672
"2010-12-09 22:00:00",2010,12,9,22,0,310,8.8,7.7,64373.6,2.952756
"2010-12-09 23:00:00",2010,12,9,23,0,310,7.7,8.8,64373.6,2.624672
"2010-12-10",2010,12,10,0,0,320,7.7,7.7,64373.6,2.296588
"2010-12-10 01:00:00",2010,12,10,1,0,330,7.2,7.7,64373.6,2.296588
"2010-12-10 02:00:00",2010,12,10,2,0,340,8.8,7.2,64373.6,2.296588
"2010-12-10 03:00:00",2010,12,10,3,0,330,7.7,8.8,64373.6,1.968504
"2010-12-10 04:00:00",2010,12,10,4,0,330,7.2,7.7,64373.6,1.64042
"2010-12-10 05:00:00",2010,12,10,5,0,340,6.7,7.2,64373.6,1.64042
"2010-12-10 06:00:00",2010,12,10,6,0,340,6.2,6.7,64373.6,1.312336
"2010-12-10 07:00:00",2010,12,10,7,0,340,5.1,6.2,64373.6,1.312336
"2010-12-10 08:00:00",2010,12,10,8,0,350,4.6,5.1,64373.6,0.984252
"2010-12-10 09:00:00",2010,12,10,9,0,350,6.7,4.6,64373.6,1.312336
"2010-12-10 10:00:00",2010,12,10,10,0,360,6.2,6.7,64373.6,1.312336
"2010-12-10 11:00:00",2010,12,10,11,0,20,5.7,6.2,64373.6,1.312336
"2010-12-10 12:00:00",2010,12,10,12,0,20,3.6,5.7,64373.6,0.984252
"2010-12-10 13:00:00",2010,12,10,13,0,40,5.1,3.6,64373.6,0.984252
"2010-12-10 14:00:00",2010,12,10,14,0,70,5.7,5.1,64373.6,1.312336
"2010-12-10 15:00:00",2010,12,10,15,0,80,5.1,5.7,64373.6,1.312336
"2010-12-10 16:00:00",2010,12,10,16,0,110,3.1,5.1,64373.6,1.312336
"2010-12-10 17:00:00",2010,12,10,17,0,140,2.1,3.1,64373.6,0.984252
"2010-12-10 18:00:00",2010,12,10,18,0,140,2.1,2.1,64373.6,0.656168
"2010-12-10 19:00:00",2010,12,10,19,0,120,2.1,2.1,64373.6,0.328084
"2010-12-10 20:00:00",2010,12,10,20,0,140,2.6,2.1,64373.6,0.328084
"2010-12-10 21:00:00",2010,12,10,21,0,160,3.1,2.6,64373.6,0.328084
"2010-12-10 22:00:00",2010,12,10,22,0,130,3.6,3.1,64373.6,0.328084
"2010-12-10 23:00:00",2010,12,10,23,0,110,4.6,3.6,64373.6,0.328084
"2010-12-11",2010,12,11,0,0,120,5.7,4.6,64373.6,0.656168
"2010-12-11 01:00:00",2010,12,11,1,0,140,6.2,5.7,64373.6,0.984252
"2010-12-11 02:00:00",2010,12,11,2,0,150,5.1,6.2,64373.6,1.312336
"2010-12-11 03:00:00",2010,12,11,3,0,170,6.2,5.1,64373.6,1.312336
"2010-12-11 04:00:00",2010,12,11,4,0,160,5.1,6.2,64373.6,1.312336
"2010-12-11 05:00:00",2010,12,11,5,0,160,5.7,5.1,64373.6,1.312336
"2010-12-11 06:00:00",2010,12,11,6,0,200,4.1,5.7,64373.6,1.312336
"2010-12-11 07:00:00",2010,12,11,7,0,240,5.1,4.1,64373.6,0.984252
"2010-12-11 08:00:00",2010,12,11,8,0,240,5.7,5.1,64373.6,0.984252
"2010-12-11 09:00:00",2010,12,11,9,0,250,6.7,5.7,64373.6,1.312336
"2010-12-11 10:00:00",2010,12,11,10,0,240,7.7,6.7,64373.6,1.64042
"2010-12-11 11:00:00",2010,12,11,11,0,240,6.2,7.7,64373.6,1.312336
"2010-12-11 12:00:00",2010,12,11,12,0,270,5.1,6.2,64373.6,1.312336
"2010-12-11 13:00:00",2010,12,11,13,0,260,6.2,5.1,64373.6,0.984252
"2010-12-11 14:00:00",2010,12,11,14,0,260,5.7,6.2,64373.6,1.312336
"2010-12-11 15:00:00",2010,12,11,15,0,270,4.1,5.7,64373.6,0.984252
"2010-12-11 16:00:00",2010,12,11,16,0,270,3.6,4.1,64373.6,0.656168
"2010-12-11 17:00:00",2010,12,11,17,0,270,2.6,3.6,64373.6,0.656168
"2010-12-11 18:00:00",2010,12,11,18,0,310,2.6,2.6,64373.6,0.656168
"2010-12-11 19:00:00",2010,12,11,19,0,250,2.6,2.6,64373.6,0.656168
"2010-12-11 20:00:00",2010,12,11,20,0,240,1.5,2.6,64373.6,0.984252
"2010-12-11 21:00:00",2010,12,11,21,0,210,0.5,1.5,64373.6,0.984252
"2010-12-11 22:00:00",2010,12,11,22,0,120,1.5,0.5,64373.6,0.656168
"2010-12-11 23:00:00",2010,12,11,23,0,140,2.1,1.5,64373.6,0.656168
"2010-12-12",2010,12,12,0,0,130,1,2.1,64373.6,0.656168
"2010-12-12 01:00:00",2010,12,12,1,0,140,1.5,1,64373.6,0.328084
"2010-12-12 02:00:00",2010,12,12,2,0,110,2.1,1.5,64373.6,0.328084
"2010-12-12 03:00:00",2010,12,12,3,0,130,2.6,2.1,64373.6,0.328084
"2010-12-12 04:00:00",2010,12,12,4,0,70,4.6,2.6,64373.6,0.328084
"2010-12-12 05:00:00",2010,12,12,5,0,70,6.7,4.6,64373.6,0.656168
"2010-12-12 06:00:00",2010,12,12,6,0,80,7.2,6.7,64373.6,1.312336
"2010-12-12 07:00:00",2010,12,12,7,0,90,8.2,7.2,64373.6,1.968504
"2010-12-12 08:00:00",2010,12,12,8,0,90,9.8,8.2,64373.6,2.296588
"2010-12-12 09:00:00",2010,12,12,9,0,90,10.3,9.8,64373.6,2.624672
"2010-12-12 10:00:00",2010,12,12,10,0,90,10.8,10.3,64373.6,2.952756
"2010-12-12 11:00:00",2010,12,12,11,0,90,9.8,10.8,64373.6,2.952756
"2010-12-12 12:00:00",2010,12,12,12,0,90,11.3,9.8,64373.6,3.608924
"2010-12-12 13:00:00",2010,12,12,13,0,90,10.8,11.3,64373.6,4.593176
"2010-12-12 14:00:00",2010,12,12,14,0,100,11.3,10.8,64373.6,4.593176
"2010-12-12 15:00:00",2010,12,12,15,0,100,9.3,11.3,64373.6,3.937008
"2010-12-12 16:00:00",2010,12,12,16,0,150,11.3,9.3,64373.6,3.28084
"2010-12-12 17:00:00",2010,12,12,17,0,150,12.4,11.3,64373.6,3.937008
"2010-12-12 18:00:00",2010,12,12,18,0,150,13.4,12.4,64373.6,4.593176
"2010-12-12 19:00:00",2010,12,12,19,0,160,13.4,13.4,64373.6,4.265092
"2010-12-12 20:00:00",2010,12,12,20,0,170,9.3,13.4,64373.6,4.265092
"2010-12-12 21:00:00",2010,12,12,21,0,160,6.7,9.3,64373.6,2.952756
"2010-12-12 22:00:00",2010,12,12,22,0,160,6.7,6.7,64373.6,1.968504
"2010-12-12 23:00:00",2010,12,12,23,0,150,8.8,6.7,64373.6,1.64042
"2010-12-13",2010,12,13,0,0,150,10.8,8.8,64373.6,2.952756
"2010-12-13 01:00:00",2010,12,13,1,0,150,10.3,10.8,64373.6,3.28084
"2010-12-13 02:00:00",2010,12,13,2,0,150,10.8,10.3,64373.6,3.608924
"2010-12-13 03:00:00",2010,12,13,3,0,270,2.1,10.8,64373.6,3.28084
"2010-12-13 04:00:00",2010,12,13,4,0,280,1,2.1,64373.6,2.296588
"2010-12-13 05:00:00",2010,12,13,5,0,120,2.6,1,64373.6,1.64042
"2010-12-13 06:00:00",2010,12,13,6,0,150,3.6,2.6,64373.6,1.312336
"2010-12-13 07:00:00",2010,12,13,7,0,140,4.6,3.6,64373.6,0.984252
"2010-12-13 08:00:00",2010,12,13,8,0,140,6.7,4.6,64373.6,0.984252
"2010-12-13 09:00:00",2010,12,13,9,0,150,8.2,6.7,64373.6,1.64042
"2010-12-13 10:00:00",2010,12,13,10,0,180,5.1,8.2,64373.6,1.64042
"2010-12-13 11:00:00",2010,12,13,11,0,180,6.2,5.1,64373.6,1.312336
"2010-12-13 12:00:00",2010,12,13,12,0,170,6.2,6.2,64373.6,1.312336
"2010-12-13 13:00:00",2010,12,13,13,0,180,6.7,6.2,64373.6,1.64042
"2010-12-13 14:00:00",2010,12,13,14,0,220,4.1,6.7,64373.6,1.312336
"2010-12-13 15:00:00",2010,12,13,15,0,230,7.7,4.1,64373.6,1.312336
"2010-12-13 16:00:00",2010,12,13,16,0,220,7.2,7.7,64373.6,1.968504
"2010-12-13 17:00:00",2010,12,13,17,0,240,8.2,7.2,64373.6,2.296588
"2010-12-13 18:00:00",2010,12,13,18,0,250,7.2,8.2,64373.6,2.296588
"2010-12-13 19:00:00",2010,12,13,19,0,270,8.2,7.2,64373.6,2.296588
"2010-12-13 20:00:00",2010,12,13,20,0,290,7.7,8.2,64373.6,2.624672
"2010-12-13 21:00:00",2010,12,13,21,0,290,8.8,7.7,64373.6,2.296588
"2010-12-13 22:00:00",2010,12,13,22,0,300,9.3,8.8,64373.6,2.624672
"2010-12-13 23:00:00",2010,12,13,23,0,300,9.8,9.3,64373.6,2.952756
"2010-12-14",2010,12,14,0,0,310,11.3,9.8,64373.6,3.28084
"2010-12-14 01:00:00",2010,12,14,1,0,310,9.8,11.3,64373.6,3.28084
"2010-12-14 02:00:00",2010,12,14,2,0,300,9.8,9.8,64373.6,2.952756
"2010-12-14 03:00:00",2010,12,14,3,0,310,11.3,9.8,64373.6,2.952756
"2010-12-14 04:00:00",2010,12,14,4,0,300,9.3,11.3,64373.6,3.28084
"2010-12-14 05:00:00",2010,12,14,5,0,290,10.3,9.3,64373.6,3.28084
"2010-12-14 06:00:00",2010,12,14,6,0,290,10.3,10.3,64373.6,2.952756
"2010-12-14 07:00:00",2010,12,14,7,0,300,10.3,10.3,64373.6,2.952756
"2010-12-14 08:00:00",2010,12,14,8,0,310,7.7,10.3,64373.6,3.28084
"2010-12-14 09:00:00",2010,12,14,9,0,300,7.7,7.7,64373.6,2.952756
"2010-12-14 10:00:00",2010,12,14,10,0,300,8.8,7.7,64373.6,2.952756
"2010-12-14 11:00:00",2010,12,14,11,0,290,9.3,8.8,64373.6,2.952756
"2010-12-14 12:00:00",2010,12,14,12,0,300,8.2,9.3,64373.6,2.952756
"2010-12-14 13:00:00",2010,12,14,13,0,310,7.7,8.2,64373.6,2.624672
"2010-12-14 14:00:00",2010,12,14,14,0,300,8.2,7.7,64373.6,2.624672
"2010-12-14 15:00:00",2010,12,14,15,0,300,7.7,8.2,64373.6,2.296588
"2010-12-14 16:00:00",2010,12,14,16,0,310,7.2,7.7,64373.6,1.968504
"2010-12-14 17:00:00",2010,12,14,17,0,290,7.7,7.2,64373.6,1.968504
"2010-12-14 18:00:00",2010,12,14,18,0,290,8.2,7.7,64373.6,1.968504
"2010-12-14 19:00:00",2010,12,14,19,0,320,8.2,8.2,64373.6,1.968504
"2010-12-14 20:00:00",2010,12,14,20,0,300,9.8,8.2,64373.6,2.296588
"2010-12-14 21:00:00",2010,12,14,21,0,310,10.3,9.8,64373.6,2.296588
"2010-12-14 22:00:00",2010,12,14,22,0,340,9.8,10.3,64373.6,2.296588
"2010-12-14 23:00:00",2010,12,14,23,0,320,8.8,9.8,64373.6,2.296588
"2010-12-15",2010,12,15,0,0,310,9.3,8.8,64373.6,2.624672
"2010-12-15 01:00:00",2010,12,15,1,0,320,10.3,9.3,64373.6,2.952756
"2010-12-15 02:00:00",2010,12,15,2,0,300,10.8,10.3,64373.6,3.28084
"2010-12-15 03:00:00",2010,12,15,3,0,290,10.8,10.8,64373.6,3.28084
"2010-12-15 04:00:00",2010,12,15,4,0,290,11.3,10.8,64373.6,3.28084
"2010-12-15 05:00:00",2010,12,15,5,0,310,10.3,11.3,64373.6,3.28084
"2010-12-15 06:00:00",2010,12,15,6,0,310,10.8,10.3,64373.6,2.952756
"2010-12-15 07:00:00",2010,12,15,7,0,310,9.3,10.8,64373.6,2.952756
"2010-12-15 08:00:00",2010,12,15,8,0,310,10.3,9.3,64373.6,2.952756
"2010-12-15 09:00:00",2010,12,15,9,0,300,10.3,10.3,64373.6,2.624672
"2010-12-15 10:00:00",2010,12,15,10,0,290,10.3,10.3,64373.6,2.624672
"2010-12-15 11:00:00",2010,12,15,11,0,290,9.8,10.3,64373.6,2.952756
"2010-12-15 12:00:00",2010,12,15,12,0,290,10.3,9.8,64373.6,2.952756
"2010-12-15 13:00:00",2010,12,15,13,0,290,10.3,10.3,64373.6,2.952756
"2010-12-15 14:00:00",2010,12,15,14,0,290,9.8,10.3,64373.6,2.952756
"2010-12-15 15:00:00",2010,12,15,15,0,290,8.8,9.8,64373.6,2.952756
"2010-12-15 16:00:00",2010,12,15,16,0,280,8.2,8.8,64373.6,2.624672
"2010-12-15 17:00:00",2010,12,15,17,0,290,8.8,8.2,64373.6,2.952756
"2010-12-15 18:00:00",2010,12,15,18,0,290,8.2,8.8,64373.6,2.952756
"2010-12-15 19:00:00",2010,12,15,19,0,320,8.8,8.2,64373.6,2.624672
"2010-12-15 20:00:00",2010,12,15,20,0,310,10.8,8.8,64373.6,2.952756
"2010-12-15 21:00:00",2010,12,15,21,0,310,8.8,10.8,64373.6,3.28084
"2010-12-15 22:00:00",2010,12,15,22,0,300,8.8,8.8,64373.6,2.952756
"2010-12-15 23:00:00",2010,12,15,23,0,280,10.3,8.8,64373.6,3.937008
"2010-12-16",2010,12,16,0,0,270,11.8,10.3,64373.6,4.265092
"2010-12-16 01:00:00",2010,12,16,1,0,280,12.4,11.8,64373.6,4.593176
"2010-12-16 02:00:00",2010,12,16,2,0,270,11.8,12.4,64373.6,4.92126
"2010-12-16 03:00:00",2010,12,16,3,0,270,12.4,11.8,64373.6,4.92126
"2010-12-16 04:00:00",2010,12,16,4,0,270,12.4,12.4,64373.6,4.92126
"2010-12-16 05:00:00",2010,12,16,5,0,270,11.3,12.4,64373.6,4.593176
"2010-12-16 06:00:00",2010,12,16,6,0,270,10.8,11.3,64373.6,4.593176
"2010-12-16 07:00:00",2010,12,16,7,0,270,11.3,10.8,64373.6,4.593176
"2010-12-16 08:00:00",2010,12,16,8,0,280,11.3,11.3,64373.6,4.593176
"2010-12-16 09:00:00",2010,12,16,9,0,280,9.8,11.3,64373.6,4.92126
"2010-12-16 10:00:00",2010,12,16,10,0,270,8.2,9.8,64373.6,4.265092
"2010-12-16 11:00:00",2010,12,16,11,0,260,9.8,8.2,64373.6,4.265092
"2010-12-16 12:00:00",2010,12,16,12,0,260,9.8,9.8,64373.6,4.593176
"2010-12-16 13:00:00",2010,12,16,13,0,250,9.8,9.8,64373.6,4.92126
"2010-12-16 14:00:00",2010,12,16,14,0,250,9.8,9.8,64373.6,4.593176
"2010-12-16 15:00:00",2010,12,16,15,0,250,9.8,9.8,64373.6,4.265092
"2010-12-16 16:00:00",2010,12,16,16,0,260,8.8,9.8,64373.6,3.937008
"2010-12-16 17:00:00",2010,12,16,17,0,250,8.2,8.8,64373.6,3.608924
"2010-12-16 18:00:00",2010,12,16,18,0,250,7.2,8.2,64373.6,2.952756
"2010-12-16 19:00:00",2010,12,16,19,0,250,5.7,7.2,64373.6,2.624672
"2010-12-16 20:00:00",2010,12,16,20,0,230,6.2,5.7,64373.6,1.64042
"2010-12-16 21:00:00",2010,12,16,21,0,230,7.7,6.2,64373.6,1.968504
"2010-12-16 22:00:00",2010,12,16,22,0,230,5.7,7.7,64373.6,1.968504
"2010-12-16 23:00:00",2010,12,16,23,0,220,6.7,5.7,64373.6,1.64042
"2010-12-17",2010,12,17,0,0,240,7.2,6.7,64373.6,1.968504
"2010-12-17 01:00:00",2010,12,17,1,0,250,6.2,7.2,64373.6,2.296588
"2010-12-17 02:00:00",2010,12,17,2,0,270,6.2,6.2,64373.6,1.968504
"2010-12-17 03:00:00",2010,12,17,3,0,290,6.7,6.2,64373.6,1.968504
"2010-12-17 04:00:00",2010,12,17,4,0,300,5.7,6.7,64373.6,1.968504
"2010-12-17 05:00:00",2010,12,17,5,0,310,6.2,5.7,64373.6,1.968504
"2010-12-17 06:00:00",2010,12,17,6,0,320,5.7,6.2,64373.6,1.64042
